REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S2D2,PWRBIOGUYXX01,BIOGUYXX,2034,0.2735594258544
GLOBAL,S2D2,PWRBIOGUYXX01,BIOGUYXX,2035,0.4398704352
GLOBAL,S2D2,PWRBIOGUYXX01,BIOGUYXX,2036,0.2735594258544
GLOBAL,S2D2,PWRBIOGUYXX01,BIOGUYXX,2037,0.029263302212760002
GLOBAL,S2D2,PWRBIOGUYXX01,BIOGUYXX,2038,0.029263302212760002
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2021,0.3477167316
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2022,0.3477167316
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2023,0.25757524800000003
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2024,0.3477167316
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2025,0.4801265532
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2026,0.4801265532
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2027,0.25757524800000003
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2028,0.495987408
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2029,0.495987408
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2030,0.25757524800000003
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2031,0.3477167316
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2032,0.4801265532
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2033,0.25757524800000003
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2034,0.3477167316
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2035,0.25757524800000003
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2036,0.3477167316
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2037,0.4801265532
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2038,0.4801265532
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2039,0.495987408
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2040,0.502444404
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2041,0.5057283419999999
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2042,0.5090123052
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2043,0.5156123112
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2044,0.5200123068
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2045,0.5244123024
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2046,0.5508123012
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2047,0.5750122896000001
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2048,0.5992123032000001
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2049,0.625612302
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2050,0.6498122904
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2021,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2022,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2023,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2024,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2025,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2026,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2027,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2028,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2029,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2030,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2031,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2032,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2033,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2034,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2035,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2036,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2037,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2038,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2039,0.08377765326
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2040,0.08537780034
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2041,0.08593582536
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2042,0.08649384912
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2043,0.08649384912
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2044,0.08649384912
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2045,0.08649384912
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2046,0.08649384912
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2047,0.08649384912
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2048,0.08649384912
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2049,0.08649384912
GLOBAL,S2D2,PWRSPVGUYXX01,SPVGUYXX,2050,0.08649384912
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2021,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2022,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2023,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2024,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2025,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2026,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2027,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2028,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2029,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2030,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2031,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2032,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2033,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2034,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2035,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2036,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2037,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2038,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2039,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2040,0.33660000360000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2041,0.3388000014
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2042,0.3409999992
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2043,0.34430000219999995
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2044,0.34650000000000003
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2045,0.34869999780000005
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2046,0.3618999972
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2047,0.374000004
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2048,0.3860999982
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2049,0.3992999976
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX01,2050,0.41140000439999996
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2021,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2022,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2023,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2024,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2025,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2026,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2027,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2028,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2029,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2030,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2031,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2032,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2033,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2034,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2035,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2036,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2037,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2038,0.004828640922
GLOBAL,S2D2,PWRWONGUYXX01,WONGUYXX,2039,0.004828640922
GLOBAL,S2D3,PWRCCGGUYXX01,GASINT,2043,0.015600000024000001
GLOBAL,S2D3,PWRCCGGUYXX01,GASINT,2045,0.03639999888
GLOBAL,S2D3,PWRCCGGUYXX01,GASINT,2046,0.09879999948
GLOBAL,S2D3,PWRCCGGUYXX01,GASINT,2047,0.15600000024000002
GLOBAL,S2D3,PWRCCGGUYXX01,GASINT,2049,0.0006791013936
GLOBAL,S2D3,PWRCCGGUYXX01,GASINT,2050,0.27884316600000003
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2021,0.39013425360000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2022,0.39013425360000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2023,0.39013425360000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2024,0.39013425360000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2025,0.39013425360000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2026,0.39013425360000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2027,0.39013425360000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2028,0.39013425360000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2029,0.39013425360000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2030,0.39599520660000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2031,0.39599520660000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2032,0.39599520660000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2033,0.39599520660000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2034,0.39599520660000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2035,0.39599520660000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2036,0.39599520660000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2037,0.39599520660000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2038,0.39599520660000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2039,0.39013425360000004
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2040,0.39780000540000005
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2041,0.4004000028
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2042,0.4030000002
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2043,0.3990999978
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2044,0.4095
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2045,0.393900003
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2046,0.378300006
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2047,0.3640000014
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2048,0.4563000036
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2049,0.4715604432
GLOBAL,S2D3,PWRSPVGUYXX01,SPVGUYXX,2050,0.3467784222
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2021,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2022,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2023,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2024,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2025,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2026,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2027,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2028,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2029,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2030,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2031,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2032,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2033,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2034,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2035,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2036,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2037,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2038,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2039,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2040,0.39780000540000005
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2041,0.4004000028
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2042,0.4030000002
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2043,0.4069000026
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2044,0.4095
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2045,0.41209999740000003
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2046,0.4276999944
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2047,0.44199999900000003
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2048,0.4563000036
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2049,0.4719000006
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX01,2050,0.4862000052
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2021,0.007665745626
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2022,0.007665745626
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2023,0.007665745626
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2024,0.007665745626
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2025,0.007665745626
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2026,0.007665745626
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2027,0.007665745626
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2028,0.007665745626
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2029,0.007665745626
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2030,0.001804788846
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2031,0.001804788846
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2032,0.001804788846
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2033,0.001804788846
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2034,0.001804788846
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2035,0.001804788846
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2036,0.001804788846
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2037,0.001804788846
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2038,0.001804788846
GLOBAL,S2D3,PWRWONGUYXX01,WONGUYXX,2039,0.007665745626
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2021,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2022,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2023,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2024,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2025,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2026,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2027,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2028,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2029,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2030,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2031,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2032,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2033,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2034,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2035,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2036,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2037,0.4398704352
GLOBAL,S2D4,PWRBIOGUYXX01,BIOGUYXX,2038,0.4398704352
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2021,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2022,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2023,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2024,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2025,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2026,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2027,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2028,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2029,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2030,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2031,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2032,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2033,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2034,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2035,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2036,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2037,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2038,0.5267811528
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2039,0.7651933128
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2040,0.7739306064
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2041,0.7789889772
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2042,0.784047348
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2043,0.7930473264
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2044,0.7990473456
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2045,0.8050473396
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2046,0.8360709588
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2047,0.8360709588
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2048,0.8360709588
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2049,0.8360709588
GLOBAL,S2D4,PWRCCGGUYXX01,GASINT,2050,0.8360709588
GLOBAL,S2D4,PWROCGGUYXX01,GASINT,2046,0.007108743825036
GLOBAL,S2D4,PWROCGGUYXX01,GASINT,2047,0.054249244202160006
GLOBAL,S2D4,PWROCGGUYXX01,GASINT,2048,0.10138974385932001
GLOBAL,S2D4,PWROCGGUYXX01,GASINT,2049,0.15281574283080002
GLOBAL,S2D4,PWROCGGUYXX01,GASINT,2050,0.19995624248796
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2021,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2022,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2023,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2024,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2025,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2026,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2027,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2028,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2029,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2030,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2031,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2032,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2033,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2034,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2035,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2036,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2037,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2038,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2039,0.07068463037999999
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2040,0.07203470148
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2041,0.07250551686000001
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2042,0.07297633098
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2043,0.07297633098
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2044,0.07297633098
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2045,0.07297633098
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2046,0.07297633098
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2047,0.07297633098
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2048,0.07297633098
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2049,0.07297633098
GLOBAL,S2D4,PWRSPVGUYXX01,SPVGUYXX,2050,0.07297633098
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2021,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2022,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2023,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2024,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2025,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2026,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2027,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2028,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2029,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2030,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2031,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2032,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2033,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2034,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2035,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2036,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2037,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2038,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2039,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2040,0.4589999946
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2041,0.4620000042
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2042,0.4650000012
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2043,0.469500003
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2044,0.47250000000000003
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2045,0.475499997
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2046,0.4935000042
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2047,0.5099999940000001
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2048,0.5264999964
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2049,0.5445000036
GLOBAL,S2D4,PWRTRNGUYXX,ELCGUYXX01,2050,0.561000006
GLOBAL,S2D4,PWRWONGUYXX01,WONGUYXX,2021,0.005718712986
GLOBAL,S2D4,PWRWONGUYXX01,WONGUYXX,2022,0.005718712986
GLOBAL,S2D4,PWRWONGUYXX01,WONGUYXX,2023,0.005718712986
GLOBAL,S2D4,PWRWONGUYXX01,WONGUYXX,2024,0.005718712986
GLOBAL,S2D4,PWRWONGUYXX01,WONGUYXX,2025,0.005718712986
GLOBAL,S2D4,PWRWONGUYXX01,WONGUYXX,2026,0.005718712986
GLOBAL,S2D4,PWRWONGUYXX01,WONGUYXX,2027,0.005718712986
GLOBAL,S2D4,PWRWONGUYXX01,WONGUYXX,2028,0.005718712986
GLOBAL,S2D4,PWRWONGUYXX01,WONGUYXX,2029,0.005718712986
