REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRCCGGUYXX01,2021,0.2919018771136655
GLOBAL,PWRCCGGUYXX01,2022,0.2780017877273005
GLOBAL,PWRCCGGUYXX01,2023,0.26476360612512695
GLOBAL,PWRCCGGUYXX01,2024,0.2521558165326988
GLOBAL,PWRCCGGUYXX01,2025,0.24014839547657718
GLOBAL,PWRCCGGUYXX01,2026,0.22871275759674015
GLOBAL,PWRCCGGUYXX01,2027,0.21782167399396501
GLOBAL,PWRCCGGUYXX01,2028,0.2074492125070725
GLOBAL,PWRCCGGUYXX01,2029,0.1975706785781643
GLOBAL,PWRCCGGUYXX01,2030,0.1881625517710528
GLOBAL,PWRCCGGUYXX01,2031,0.17920243109350525
GLOBAL,PWRCCGGUYXX01,2032,0.17066898112590828
GLOBAL,PWRCCGGUYXX01,2033,0.16254188685546075
GLOBAL,PWRCCGGUYXX01,2034,0.15480179772681588
GLOBAL,PWRCCGGUYXX01,2035,0.1474302828620959
GLOBAL,PWRCCGGUYXX01,2036,0.14040979385652233
GLOBAL,PWRCCGGUYXX01,2037,0.13372361251666068
GLOBAL,PWRCCGGUYXX01,2038,0.12735582144443874
GLOBAL,PWRCCGGUYXX01,2039,0.16181533323024724
GLOBAL,PWRCCGGUYXX01,2040,0.15671839299878146
GLOBAL,PWRCCGGUYXX01,2041,0.15023113879481995
GLOBAL,PWRCCGGUYXX01,2042,0.14400634875133647
GLOBAL,PWRCCGGUYXX01,2043,0.13924212075567666
GLOBAL,PWRCCGGUYXX01,2044,0.1339405720346089
GLOBAL,PWRCCGGUYXX01,2045,0.12882818930682377
GLOBAL,PWRCCGGUYXX01,2046,0.12977482937986623
GLOBAL,PWRCCGGUYXX01,2047,0.12895270739808917
GLOBAL,PWRCCGGUYXX01,2048,0.12748759882947666
GLOBAL,PWRCCGGUYXX01,2049,0.12583451457985106
GLOBAL,PWRCCGGUYXX01,2050,0.12369916452870572
GLOBAL,PWROCGGUYXX01,2046,0.0002163871964817156
GLOBAL,PWROCGGUYXX01,2047,0.001572689868927577
GLOBAL,PWROCGGUYXX01,2048,0.0034092823965876816
GLOBAL,PWROCGGUYXX01,2049,0.005861264847223199
GLOBAL,PWROCGGUYXX01,2050,0.00786450794275115
