REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX02,2048,0.38610000279999995
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX02,2049,0.3993000012
GLOBAL,S1D1,PWRTRNGUYXX,ELCGUYXX02,2050,0.4113999956
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2021,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2022,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2023,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2024,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2025,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2026,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2027,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2028,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2029,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2030,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2031,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2032,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2033,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2034,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2035,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2036,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2037,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2038,0.006465561127999999
GLOBAL,S1D1,PWRWONGUYXX01,ELCGUYXX01,2039,0.006465561127999999
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2021,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2022,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2023,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2024,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2025,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2026,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2027,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2028,0.4328883648
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2029,0.4328883648
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2030,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2031,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2032,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2033,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2034,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2035,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2036,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2037,0.2617120068
GLOBAL,S1D1,RNWBIOGUYXX,BIOGUYXX,2038,0.2617120068
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2021,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2022,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2023,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2024,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2025,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2026,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2027,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2028,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2029,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2030,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2031,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2032,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2033,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2034,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2035,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2036,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2037,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2038,0.006465561127999999
GLOBAL,S1D1,RNWWONGUYXX,WONGUYXX,2039,0.006465561127999999
GLOBAL,S1D2,MINGASINT,GASINT,2021,0.2478902104
GLOBAL,S1D2,MINGASINT,GASINT,2022,0.2478902104
GLOBAL,S1D2,MINGASINT,GASINT,2023,0.2418519436
GLOBAL,S1D2,MINGASINT,GASINT,2024,0.2478902104
GLOBAL,S1D2,MINGASINT,GASINT,2025,0.1305762904
GLOBAL,S1D2,MINGASINT,GASINT,2026,0.1305762904
GLOBAL,S1D2,MINGASINT,GASINT,2027,0.2418519436
GLOBAL,S1D2,MINGASINT,GASINT,2028,0.1690351136
GLOBAL,S1D2,MINGASINT,GASINT,2029,0.1690351136
GLOBAL,S1D2,MINGASINT,GASINT,2030,0.2418519436
GLOBAL,S1D2,MINGASINT,GASINT,2031,0.2478902104
GLOBAL,S1D2,MINGASINT,GASINT,2032,0.1305762904
GLOBAL,S1D2,MINGASINT,GASINT,2033,0.2418519436
GLOBAL,S1D2,MINGASINT,GASINT,2034,0.2478902104
GLOBAL,S1D2,MINGASINT,GASINT,2035,0.2418519436
GLOBAL,S1D2,MINGASINT,GASINT,2036,0.2478902104
GLOBAL,S1D2,MINGASINT,GASINT,2037,0.1305762904
GLOBAL,S1D2,MINGASINT,GASINT,2038,0.1305762904
GLOBAL,S1D2,MINGASINT,GASINT,2039,0.2478902104
GLOBAL,S1D2,MINGASINT,GASINT,2040,0.252399954
GLOBAL,S1D2,MINGASINT,GASINT,2041,0.25404962519999996
GLOBAL,S1D2,MINGASINT,GASINT,2042,0.2556992964
GLOBAL,S1D2,MINGASINT,GASINT,2043,0.258999296
GLOBAL,S1D2,MINGASINT,GASINT,2044,0.261199304
GLOBAL,S1D2,MINGASINT,GASINT,2045,0.26339929959999997
GLOBAL,S1D2,MINGASINT,GASINT,2046,0.276599298
GLOBAL,S1D2,MINGASINT,GASINT,2047,0.2886993048
GLOBAL,S1D2,MINGASINT,GASINT,2048,0.30079929920000004
GLOBAL,S1D2,MINGASINT,GASINT,2049,0.3139992976
GLOBAL,S1D2,MINGASINT,GASINT,2050,0.3260993044
GLOBAL,S1D2,PWRBIOGUYXX01,ELCGUYXX01,2023,0.006038274116
GLOBAL,S1D2,PWRBIOGUYXX01,ELCGUYXX01,2025,0.11731392
GLOBAL,S1D2,PWRBIOGUYXX01,ELCGUYXX01,2026,0.11731392
GLOBAL,S1D2,PWRBIOGUYXX01,ELCGUYXX01,2027,0.006038274116
GLOBAL,S1D2,PWRBIOGUYXX01,ELCGUYXX01,2028,0.07885509928000001
GLOBAL,S1D2,PWRBIOGUYXX01,ELCGUYXX01,2029,0.07885509928000001
GLOBAL,S1D2,PWRBIOGUYXX01,ELCGUYXX01,2030,0.006038274116
GLOBAL,S1D2,PWRBIOGUYXX01,ELCGUYXX01,2032,0.11731392
GLOBAL,S1D2,PWRBIOGUYXX01,ELCGUYXX01,2033,0.006038274116
GLOBAL,S1D2,PWRBIOGUYXX01,ELCGUYXX01,2035,0.006038274116
GLOBAL,S1D2,PWRBIOGUYXX01,ELCGUYXX01,2037,0.11731392
GLOBAL,S1D2,PWRBIOGUYXX01,ELCGUYXX01,2038,0.11731392
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2021,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2022,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2023,0.2418519436
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2024,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2025,0.1305762904
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2026,0.1305762904
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2027,0.2418519436
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2028,0.1690351136
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2029,0.1690351136
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2030,0.2418519436
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2031,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2032,0.1305762904
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2033,0.2418519436
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2034,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2035,0.2418519436
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2036,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2037,0.1305762904
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2038,0.1305762904
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2039,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2040,0.252399954
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2041,0.25404962519999996
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2042,0.2556992964
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2043,0.258999296
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2044,0.261199304
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2045,0.26339929959999997
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2046,0.276599298
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2047,0.2886993048
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2048,0.30079929920000004
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2049,0.3139992976
GLOBAL,S1D2,PWRCCGGUYXX01,ELCGUYXX01,2050,0.3260993044
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2021,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2022,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2023,0.2418519436
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2024,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2025,0.1305762904
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2026,0.1305762904
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2027,0.2418519436
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2028,0.1690351136
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2029,0.1690351136
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2030,0.2418519436
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2031,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2032,0.1305762904
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2033,0.2418519436
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2034,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2035,0.2418519436
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2036,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2037,0.1305762904
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2038,0.1305762904
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2039,0.2478902104
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2040,0.252399954
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2041,0.25404962519999996
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2042,0.2556992964
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2043,0.258999296
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2044,0.261199304
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2045,0.26339929959999997
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2046,0.276599298
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2047,0.2886993048
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2048,0.30079929920000004
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2049,0.3139992976
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2050,0.3260993044
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2021,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2022,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2023,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2024,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2025,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2026,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2027,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2028,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2029,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2030,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2031,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2032,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2033,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2034,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2035,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2036,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2037,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2038,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2039,0.08262197376000001
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2040,0.08420004735999999
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2041,0.08475037424
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2042,0.08530070111999999
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2043,0.08530070111999999
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2044,0.08530070111999999
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2045,0.08530070111999999
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2046,0.08530070111999999
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2047,0.08530070111999999
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2048,0.08530070111999999
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2049,0.08530070111999999
GLOBAL,S1D2,PWRSPVGUYXX01,ELCGUYXX01,2050,0.08530070111999999
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX02,2021,0.3365999964
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX02,2022,0.3365999964
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX02,2023,0.3365999964
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX02,2024,0.3365999964
