REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2036,3.9982292
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2037,2.1060692
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2038,2.1060692
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2039,3.9982292
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2040,4.070967
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2041,4.0975746
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2042,4.1241822
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2043,4.177408
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2044,4.212892
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2045,4.2483758
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2046,4.461279
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2047,4.6564404
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2048,4.8516016
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2049,5.0645048
GLOBAL,S1D2,PWRCCGGUYXX01,GASINT,2050,5.2596662
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2021,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2022,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2023,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2024,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2025,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2026,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2027,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2028,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2029,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2030,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2031,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2032,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2033,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2034,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2035,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2036,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2037,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2038,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2039,0.66630624
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2040,0.67903264
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2041,0.68347076
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2042,0.68790888
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2043,0.68790888
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2044,0.68790888
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2045,0.68790888
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2046,0.68790888
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2047,0.68790888
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2048,0.68790888
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2049,0.68790888
GLOBAL,S1D2,PWRSPVGUYXX01,SPVGUYXX,2050,0.68790888
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2021,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2022,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2023,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2024,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2025,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2026,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2027,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2028,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2029,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2030,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2031,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2032,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2033,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2034,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2035,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2036,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2037,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2038,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2039,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2040,2.7145161
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2041,2.7322581
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2042,2.75
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2043,2.7766129
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2044,2.7943548
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2045,2.8120968
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2046,2.9185484
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2047,3.016129
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2048,3.1137097
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2049,3.2201613
GLOBAL,S1D2,PWRTRNGUYXX,ELCGUYXX01,2050,3.3177419
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2021,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2022,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2023,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2024,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2025,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2026,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2027,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2028,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2029,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2030,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2031,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2032,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2033,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2034,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2035,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2036,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2037,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2038,0.049095245
GLOBAL,S1D2,PWRWONGUYXX01,WONGUYXX,2039,0.049095245
GLOBAL,S1D3,PWRCCGGUYXX01,GASINT,2044,0.20967742
GLOBAL,S1D3,PWRCCGGUYXX01,GASINT,2048,1.71935484
