REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,MINGASINT,2021,1.4158402742000002
GLOBAL,MINGASINT,2022,1.4158402742000002
GLOBAL,MINGASINT,2023,1.4158402676000001
GLOBAL,MINGASINT,2024,1.4158402742000002
GLOBAL,MINGASINT,2025,1.415840267
GLOBAL,MINGASINT,2026,1.415840267
GLOBAL,MINGASINT,2027,1.4158402676000001
GLOBAL,MINGASINT,2028,1.4158402620000001
GLOBAL,MINGASINT,2029,1.4158402620000001
GLOBAL,MINGASINT,2030,1.4158402676000001
GLOBAL,MINGASINT,2031,1.4158402742000002
GLOBAL,MINGASINT,2032,1.415840267
GLOBAL,MINGASINT,2033,1.4158402676000001
GLOBAL,MINGASINT,2034,1.4158402742000002
GLOBAL,MINGASINT,2035,1.4158402676000001
GLOBAL,MINGASINT,2036,1.4158402742000002
GLOBAL,MINGASINT,2037,1.415840267
GLOBAL,MINGASINT,2038,1.415840267
GLOBAL,MINGASINT,2039,1.8888802656
GLOBAL,MINGASINT,2040,1.9208525396
GLOBAL,MINGASINT,2041,1.9334071254
GLOBAL,MINGASINT,2042,1.9459617238
GLOBAL,MINGASINT,2043,1.975661709812
GLOBAL,MINGASINT,2044,1.99546172544
GLOBAL,MINGASINT,2045,2.01526171544
GLOBAL,MINGASINT,2046,2.13619408314
GLOBAL,MINGASINT,2047,2.25923459572
GLOBAL,MINGASINT,2048,2.38890192828
GLOBAL,MINGASINT,2049,2.5375255270968
GLOBAL,MINGASINT,2050,2.6737638331599998
GLOBAL,PWRBIOGUYXX01,2021,0.47303999896000004
GLOBAL,PWRBIOGUYXX01,2022,0.47303999896000004
GLOBAL,PWRBIOGUYXX01,2023,0.473039999016
GLOBAL,PWRBIOGUYXX01,2024,0.47303999896000004
GLOBAL,PWRBIOGUYXX01,2025,0.473039999104
GLOBAL,PWRBIOGUYXX01,2026,0.473039999104
GLOBAL,PWRBIOGUYXX01,2027,0.473039999016
GLOBAL,PWRBIOGUYXX01,2028,0.47303999978
GLOBAL,PWRBIOGUYXX01,2029,0.47303999978
GLOBAL,PWRBIOGUYXX01,2030,0.473039999016
GLOBAL,PWRBIOGUYXX01,2031,0.47303999896000004
GLOBAL,PWRBIOGUYXX01,2032,0.473039999104
GLOBAL,PWRBIOGUYXX01,2033,0.473039999016
GLOBAL,PWRBIOGUYXX01,2034,0.47303999896000004
GLOBAL,PWRBIOGUYXX01,2035,0.473039999016
GLOBAL,PWRBIOGUYXX01,2036,0.47303999896000004
GLOBAL,PWRBIOGUYXX01,2037,0.473039999104
GLOBAL,PWRBIOGUYXX01,2038,0.473039999104
GLOBAL,PWRCCGGUYXX01,2021,1.4158402742000002
GLOBAL,PWRCCGGUYXX01,2022,1.4158402742000002
GLOBAL,PWRCCGGUYXX01,2023,1.4158402676000001
GLOBAL,PWRCCGGUYXX01,2024,1.4158402742000002
GLOBAL,PWRCCGGUYXX01,2025,1.415840267
GLOBAL,PWRCCGGUYXX01,2026,1.415840267
GLOBAL,PWRCCGGUYXX01,2027,1.4158402676000001
GLOBAL,PWRCCGGUYXX01,2028,1.4158402620000001
GLOBAL,PWRCCGGUYXX01,2029,1.4158402620000001
GLOBAL,PWRCCGGUYXX01,2030,1.4158402676000001
GLOBAL,PWRCCGGUYXX01,2031,1.4158402742000002
GLOBAL,PWRCCGGUYXX01,2032,1.415840267
GLOBAL,PWRCCGGUYXX01,2033,1.4158402676000001
GLOBAL,PWRCCGGUYXX01,2034,1.4158402742000002
GLOBAL,PWRCCGGUYXX01,2035,1.4158402676000001
GLOBAL,PWRCCGGUYXX01,2036,1.4158402742000002
GLOBAL,PWRCCGGUYXX01,2037,1.415840267
GLOBAL,PWRCCGGUYXX01,2038,1.415840267
GLOBAL,PWRCCGGUYXX01,2039,1.8888802656
GLOBAL,PWRCCGGUYXX01,2040,1.9208525396
GLOBAL,PWRCCGGUYXX01,2041,1.9334071254
GLOBAL,PWRCCGGUYXX01,2042,1.9459617238
GLOBAL,PWRCCGGUYXX01,2043,1.975661709812
GLOBAL,PWRCCGGUYXX01,2044,1.99546172544
GLOBAL,PWRCCGGUYXX01,2045,2.01526171544
GLOBAL,PWRCCGGUYXX01,2046,2.1315735245400003
GLOBAL,PWRCCGGUYXX01,2047,2.22397353352
GLOBAL,PWRCCGGUYXX01,2048,2.30864092688
GLOBAL,PWRCCGGUYXX01,2049,2.3926409210968
GLOBAL,PWRCCGGUYXX01,2050,2.46964092596
GLOBAL,PWROCGGUYXX01,2046,0.0024881847479999997
GLOBAL,PWROCGGUYXX01,2047,0.01898818488
GLOBAL,PWROCGGUYXX01,2048,0.043220783716
GLOBAL,PWROCGGUYXX01,2049,0.07802078336
GLOBAL,PWROCGGUYXX01,2050,0.10992078344
GLOBAL,PWRSPVGUYXX01,2021,1.0877711146
GLOBAL,PWRSPVGUYXX01,2022,1.0877711146
GLOBAL,PWRSPVGUYXX01,2023,1.0877711146
GLOBAL,PWRSPVGUYXX01,2024,1.0877711146
GLOBAL,PWRSPVGUYXX01,2025,1.0877711146
GLOBAL,PWRSPVGUYXX01,2026,1.0877711146
GLOBAL,PWRSPVGUYXX01,2027,1.0877711146
GLOBAL,PWRSPVGUYXX01,2028,1.0877711146
GLOBAL,PWRSPVGUYXX01,2029,1.0877711146
GLOBAL,PWRSPVGUYXX01,2030,1.0877711208
GLOBAL,PWRSPVGUYXX01,2031,1.0877711208
GLOBAL,PWRSPVGUYXX01,2032,1.0877711208
GLOBAL,PWRSPVGUYXX01,2033,1.0877711208
GLOBAL,PWRSPVGUYXX01,2034,1.0877711208
GLOBAL,PWRSPVGUYXX01,2035,1.0877711208
GLOBAL,PWRSPVGUYXX01,2036,1.0877711208
GLOBAL,PWRSPVGUYXX01,2037,1.0877711208
GLOBAL,PWRSPVGUYXX01,2038,1.0877711208
GLOBAL,PWRSPVGUYXX01,2039,1.0877711146
GLOBAL,PWRSPVGUYXX01,2040,1.10854747098
GLOBAL,PWRSPVGUYXX01,2041,1.1157928841
GLOBAL,PWRSPVGUYXX01,2042,1.1230382823
GLOBAL,PWRSPVGUYXX01,2043,1.1230382783000001
GLOBAL,PWRSPVGUYXX01,2044,1.1230382765
GLOBAL,PWRSPVGUYXX01,2045,1.1230382854999998
GLOBAL,PWRSPVGUYXX01,2046,1.1230382821
GLOBAL,PWRSPVGUYXX01,2047,1.1230382798999998
GLOBAL,PWRSPVGUYXX01,2048,1.1230382869
GLOBAL,PWRSPVGUYXX01,2049,1.1230382821
GLOBAL,PWRSPVGUYXX01,2050,1.1230382919
GLOBAL,PWRTRNGUYXX,2021,3.0293999968
GLOBAL,PWRTRNGUYXX,2022,3.0293999968
GLOBAL,PWRTRNGUYXX,2023,3.0293999968
GLOBAL,PWRTRNGUYXX,2024,3.0293999968
GLOBAL,PWRTRNGUYXX,2025,3.0293999968
GLOBAL,PWRTRNGUYXX,2026,3.0293999968
GLOBAL,PWRTRNGUYXX,2027,3.0293999968
GLOBAL,PWRTRNGUYXX,2028,3.0293999968
GLOBAL,PWRTRNGUYXX,2029,3.0293999968
GLOBAL,PWRTRNGUYXX,2030,3.0293999968
GLOBAL,PWRTRNGUYXX,2031,3.0293999968
GLOBAL,PWRTRNGUYXX,2032,3.0293999968
GLOBAL,PWRTRNGUYXX,2033,3.0293999968
GLOBAL,PWRTRNGUYXX,2034,3.0293999968
GLOBAL,PWRTRNGUYXX,2035,3.0293999968
GLOBAL,PWRTRNGUYXX,2036,3.0293999968
GLOBAL,PWRTRNGUYXX,2037,3.0293999968
GLOBAL,PWRTRNGUYXX,2038,3.0293999968
GLOBAL,PWRTRNGUYXX,2039,3.0293999968
GLOBAL,PWRTRNGUYXX,2040,3.0293999968
GLOBAL,PWRTRNGUYXX,2041,3.0492000294
GLOBAL,PWRTRNGUYXX,2042,3.0689999998
GLOBAL,PWRTRNGUYXX,2043,3.0987000116
GLOBAL,PWRTRNGUYXX,2044,3.1184999944
GLOBAL,PWRTRNGUYXX,2045,3.1383000020000003
GLOBAL,PWRTRNGUYXX,2046,3.2570999866
GLOBAL,PWRTRNGUYXX,2047,3.3659999922
GLOBAL,PWRTRNGUYXX,2048,3.4748999975999997
GLOBAL,PWRTRNGUYXX,2049,3.593700007
GLOBAL,PWRTRNGUYXX,2050,3.7026000004
GLOBAL,PWRWONGUYXX01,2021,0.05274861083
GLOBAL,PWRWONGUYXX01,2022,0.05274861083
GLOBAL,PWRWONGUYXX01,2023,0.05274861083
GLOBAL,PWRWONGUYXX01,2024,0.05274861083
GLOBAL,PWRWONGUYXX01,2025,0.05274861083
GLOBAL,PWRWONGUYXX01,2026,0.05274861083
GLOBAL,PWRWONGUYXX01,2027,0.05274861083
GLOBAL,PWRWONGUYXX01,2028,0.05274861083
GLOBAL,PWRWONGUYXX01,2029,0.05274861083
GLOBAL,PWRWONGUYXX01,2030,0.052748611141999996
GLOBAL,PWRWONGUYXX01,2031,0.052748611141999996
GLOBAL,PWRWONGUYXX01,2032,0.052748611141999996
GLOBAL,PWRWONGUYXX01,2033,0.052748611141999996
GLOBAL,PWRWONGUYXX01,2034,0.052748611141999996
GLOBAL,PWRWONGUYXX01,2035,0.052748611141999996
GLOBAL,PWRWONGUYXX01,2036,0.052748611141999996
GLOBAL,PWRWONGUYXX01,2037,0.052748611141999996
GLOBAL,PWRWONGUYXX01,2038,0.052748611141999996
GLOBAL,PWRWONGUYXX01,2039,0.05274861083
GLOBAL,RNWBIOGUYXX,2021,1.7455175936
GLOBAL,RNWBIOGUYXX,2022,1.7455175936
GLOBAL,RNWBIOGUYXX,2023,1.7455175898
GLOBAL,RNWBIOGUYXX,2024,1.7455175936
GLOBAL,RNWBIOGUYXX,2025,1.74551759018
GLOBAL,RNWBIOGUYXX,2026,1.74551759018
GLOBAL,RNWBIOGUYXX,2027,1.7455175898
GLOBAL,RNWBIOGUYXX,2028,1.7455175935999998
GLOBAL,RNWBIOGUYXX,2029,1.7455175935999998
GLOBAL,RNWBIOGUYXX,2030,1.7455175898
GLOBAL,RNWBIOGUYXX,2031,1.7455175936
GLOBAL,RNWBIOGUYXX,2032,1.74551759018
GLOBAL,RNWBIOGUYXX,2033,1.7455175898
GLOBAL,RNWBIOGUYXX,2034,1.7455175936
GLOBAL,RNWBIOGUYXX,2035,1.7455175898
GLOBAL,RNWBIOGUYXX,2036,1.7455175936
GLOBAL,RNWBIOGUYXX,2037,1.74551759018
GLOBAL,RNWBIOGUYXX,2038,1.74551759018
GLOBAL,RNWSPVGUYXX,2021,1.0877711146
GLOBAL,RNWSPVGUYXX,2022,1.0877711146
GLOBAL,RNWSPVGUYXX,2023,1.0877711146
GLOBAL,RNWSPVGUYXX,2024,1.0877711146
GLOBAL,RNWSPVGUYXX,2025,1.0877711146
GLOBAL,RNWSPVGUYXX,2026,1.0877711146
GLOBAL,RNWSPVGUYXX,2027,1.0877711146
GLOBAL,RNWSPVGUYXX,2028,1.0877711146
GLOBAL,RNWSPVGUYXX,2029,1.0877711146
GLOBAL,RNWSPVGUYXX,2030,1.0877711208
GLOBAL,RNWSPVGUYXX,2031,1.0877711208
GLOBAL,RNWSPVGUYXX,2032,1.0877711208
GLOBAL,RNWSPVGUYXX,2033,1.0877711208
GLOBAL,RNWSPVGUYXX,2034,1.0877711208
GLOBAL,RNWSPVGUYXX,2035,1.0877711208
GLOBAL,RNWSPVGUYXX,2036,1.0877711208
GLOBAL,RNWSPVGUYXX,2037,1.0877711208
GLOBAL,RNWSPVGUYXX,2038,1.0877711208
GLOBAL,RNWSPVGUYXX,2039,1.0877711146
GLOBAL,RNWSPVGUYXX,2040,1.10854747098
GLOBAL,RNWSPVGUYXX,2041,1.1157928841
GLOBAL,RNWSPVGUYXX,2042,1.1230382823
GLOBAL,RNWSPVGUYXX,2043,1.1230382783000001
GLOBAL,RNWSPVGUYXX,2044,1.1230382765
GLOBAL,RNWSPVGUYXX,2045,1.1230382854999998
GLOBAL,RNWSPVGUYXX,2046,1.1230382821
GLOBAL,RNWSPVGUYXX,2047,1.1230382798999998
GLOBAL,RNWSPVGUYXX,2048,1.1230382869
GLOBAL,RNWSPVGUYXX,2049,1.1230382821
GLOBAL,RNWSPVGUYXX,2050,1.1230382919
GLOBAL,RNWWONGUYXX,2021,0.05274861083
GLOBAL,RNWWONGUYXX,2022,0.05274861083
GLOBAL,RNWWONGUYXX,2023,0.05274861083
GLOBAL,RNWWONGUYXX,2024,0.05274861083
GLOBAL,RNWWONGUYXX,2025,0.05274861083
GLOBAL,RNWWONGUYXX,2026,0.05274861083
GLOBAL,RNWWONGUYXX,2027,0.05274861083
GLOBAL,RNWWONGUYXX,2028,0.05274861083
GLOBAL,RNWWONGUYXX,2029,0.05274861083
GLOBAL,RNWWONGUYXX,2030,0.052748611141999996
GLOBAL,RNWWONGUYXX,2031,0.052748611141999996
GLOBAL,RNWWONGUYXX,2032,0.052748611141999996
GLOBAL,RNWWONGUYXX,2033,0.052748611141999996
GLOBAL,RNWWONGUYXX,2034,0.052748611141999996
GLOBAL,RNWWONGUYXX,2035,0.052748611141999996
GLOBAL,RNWWONGUYXX,2036,0.052748611141999996
GLOBAL,RNWWONGUYXX,2037,0.052748611141999996
GLOBAL,RNWWONGUYXX,2038,0.052748611141999996
GLOBAL,RNWWONGUYXX,2039,0.05274861083
